subclass_id,subclass,event_type_id,name,Country classification,Group,Country,Group
23,|Horse Racing|,25498,OLDCASTLE,ROW,6,,
23,|Horse Racing|,25499,OLDTOWN,ROW,6,,
23,|Horse Racing|,25500,PATRICKSWELL,ROW,6,,
23,|Horse Racing|,25501,PERTH- R,UK,1,,
23,|Horse Racing|,25502,POINT TO POINTERS,ROW,6,,
23,|Horse Racing|,25503,POWERSTOWN PARK,ROW,6,,
23,|Horse Racing|,25504,PUNCHESTOWN- R,IRE,1,,
23,|Horse Racing|,25505,QUAKERSTOWN,ROW,6,,
23,|Horse Racing|,25506,QUIN,ROW,6,,
23,|Horse Racing|,25507,RATHCANNON,ROW,6,,
23,|Horse Racing|,25508,RATHMORRISSEY,ROW,6,,
23,|Horse Racing|,25509,RATHNESTIN,ROW,6,,
23,|Horse Racing|,25510,RATHNURE,ROW,6,,
23,|Horse Racing|,25511,ROCHESTOWN,ROW,6,,
23,|Horse Racing|,25512,ROCKFIELD,ROW,6,,
23,|Horse Racing|,25513,ROSCOMMON- R,IRE,1,,
23,|Horse Racing|,25514,ROSSAHILLY,ROW,6,,
23,|Horse Racing|,25515,SANDOWN- R,ROW,6,,
23,|Horse Racing|,25516,SANDYFORD,ROW,6,,
23,|Horse Racing|,25517,SCARIFF,ROW,6,,
23,|Horse Racing|,25518,SKIBBEREEN,ROW,6,,
23,|Horse Racing|,25519,SLANEMORE,ROW,6,,
23,|Horse Racing|,25520,SLIGO- R,IRE,1,,
23,|Horse Racing|,25521,SOUTHWELL- R,UK,1,,
23,|Horse Racing|,25522,SPAMOUNT,ROW,6,,
23,|Horse Racing|,25523,SPEENOGUE,ROW,6,,
23,|Horse Racing|,25524,STEWARTSTOWN,ROW,6,,
23,|Horse Racing|,25525,STRADBALLY,ROW,6,,
23,|Horse Racing|,25526,STRANOCUM,ROW,6,,
23,|Horse Racing|,25527,STRATFORD- R,UK,1,,
23,|Horse Racing|,25528,SUMMERHILL,ROW,6,,
23,|Horse Racing|,25529,TALLANSTOWN,ROW,6,,
23,|Horse Racing|,25530,TALLOW,ROW,6,,
23,|Horse Racing|,25531,TATTERSALLS FARM,ROW,6,,
23,|Horse Racing|,25532,TAYLORSTOWN,ROW,6,,
23,|Horse Racing|,25533,TEST,ROW,6,,
23,|Horse Racing|,25534,THE PIGEONS,ROW,6,,
23,|Horse Racing|,25535,THURLES- R,IRE,1,,
23,|Horse Racing|,25536,TINAHELY,ROW,6,,
23,|Horse Racing|,25537,TIPPERARY- R,IRE,1,,
23,|Horse Racing|,25538,TOOMEBRIDGE,ROW,6,,
23,|Horse Racing|,25539,TRALEE- R,ROW,6,,
23,|Horse Racing|,25540,TRAMORE- R,IRE,1,,
23,|Horse Racing|,25541,TUAM,ROW,6,,
23,|Horse Racing|,25542,TYRELLA,ROW,6,,
23,|Horse Racing|,25543,WEST CURRAGH-NAUL,ROW,6,,
23,|Horse Racing|,25544,WEXFORD- R,IRE,1,,
23,|Horse Racing|,27072,LOUISIANA DN,US,3,,
23,|Horse Racing|,27335,DARWIN,ROW,6,,
23,|Horse Racing|,27336,CARNARVON,ROW,6,,
23,|Horse Racing|,27337,TOOWOOMBA CUSHION,ROW,6,,
23,|Horse Racing|,27338,KALGOORLIE,ROW,6,,
23,|Horse Racing|,27547,COLONIAL DWN,ROW,6,,
23,|Horse Racing|,27980,PAEROA,ROW,6,,
23,|Horse Racing|,28428,SANTA ANITA.,US,3,,
23,|Horse Racing|,28531,PHILADELPHIA PARK,US,3,,
23,|Horse Racing|,28740,MONMOUTH PARK,US,3,,
23,|Horse Racing|,29072,DELAWARE PARK***,US,3,,
23,|Horse Racing|,29696,FAIR HILLS,US,3,,
23,|Horse Racing|,29959,MEADOWLANDS,US,3,,
23,|Horse Racing|,29960,TURF PARADISE,US,3,,
23,|Horse Racing|,30658,GOLDEN GATE FIELDS,US,3,,
23,|Horse Racing|,31317,SAM HOUSTON,US,3,,
23,|Horse Racing|,31322,BEULAH PARK,ROW,6,,
23,|Horse Racing|,31365,VILLACIDRO,ROW,6,,
23,|Horse Racing|,31507,CAGNES MIDI,FRA,2,,
23,|Horse Racing|,32659,ALICE SPRINGS,ROW,6,,
23,|Horse Racing|,32700,WILL ROGERS DOWNS,US,3,,
23,|Horse Racing|,32720,Will Rogers Downs,US,3,,
23,|Horse Racing|,32843,Sandown AU,ROW,6,,
23,|Horse Racing|,32844,Gawler,ROW,6,,
23,|Horse Racing|,33192,Prairie Meadows,US,3,,
23,|Horse Racing|,33194,PRAIRIE MEADOWS,US,3,,
23,|Horse Racing|,33315,Epsom Downs,UK,1,,
23,|Horse Racing|,33316,Echuca,ROW,6,,
23,|Horse Racing|,33506,TAMPA BAY DOWNS,US,3,,
23,|Horse Racing|,33507,FAIRMOUNT PARK,US,3,,
23,|Horse Racing|,33526,Tampa Bay Downs,US,3,,
23,|Horse Racing|,33676,THISTLEDOWN,US,3,,
23,|Horse Racing|,33741,WAGGA,ROW,6,,
23,|Horse Racing|,33744,SUFFOLK DOWNS,US,3,,
23,|Horse Racing|,33770,LE CROISE,FRA,2,,
23,|Horse Racing|,33935,FAIRMOUNT,US,3,,
23,|Horse Racing|,34038,FORBURY PARK,ROW,6,,
23,|Horse Racing|,34080,MELTON,ROW,6,,
23,|Horse Racing|,34247,BELTERRA PARK,ROW,6,,
23,|Horse Racing|,34268,NEWCASTLE AU,ROW,6,,
23,|Horse Racing|,34313,BROOME,ROW,6,,
23,|Horse Racing|,34335,CRANBOURNE,ROW,6,,
23,|Horse Racing|,35155,MILDURA,ROW,6,,
23,|Horse Racing|,35228,RANDWICK,ROW,6,,
23,|Horse Racing|,35303,LION D'ANGER***,FRA,2,,
23,|Horse Racing|,35430,HORSE EXTRA,ROW,6,,
23,|Horse Racing|,35736,OOSTENDE,ROW,6,,
23,|Horse Racing|,35804,M'PHETTVILLE,ROW,6,,
23,|Horse Racing|,35865,PT HEDLAND,ROW,6,,
23,|Horse Racing|,35869,BENDIGO,ROW,6,,
23,|Horse Racing|,35892,IPSWICH,ROW,6,,
23,|Horse Racing|,35894,CAIRNS,ROW,6,,
23,|Horse Racing|,35915,LAUNCESTON,ROW,6,,
23,|Horse Racing|,35916,SWAN HILL,ROW,6,,
23,|Horse Racing|,35918,MACKAY,ROW,6,,
23,|Horse Racing|,35920,KILMORE,ROW,6,,
23,|Horse Racing|,35921,STRATHALBYN,ROW,6,,
23,|Horse Racing|,35923,ALBURY,ROW,6,,
23,|Horse Racing|,35925,MORNINGTON,ROW,6,,
23,|Horse Racing|,35967,HOBART,ROW,6,,
23,|Horse Racing|,35968,GOULBURN,ROW,6,,
23,|Horse Racing|,36031,INDIANA GRAND,US,3,,
23,|Horse Racing|,36032,HAWKESBURY,ROW,6,,
23,|Horse Racing|,36033,SEYMOUR,ROW,6,,
23,|Horse Racing|,36055,TOWNSVILLE,ROW,6,,
23,|Horse Racing|,36595,WARWICK FARM,ROW,6,,
23,|Horse Racing|,36617,GOSFORD,ROW,6,,
23,|Horse Racing|,36627,SCONE,ROW,6,,
23,|Horse Racing|,36630,LAS PIEDRAS,ROW,6,,
23,|Horse Racing|,36945,WODONGA,ROW,6,,
23,|Horse Racing|,36947,WAREGEM,ROW,6,,
23,|Horse Racing|,36988,BALAKLAVA,ROW,6,,
23,|Horse Racing|,36991,WYONG,ROW,6,,
23,|Horse Racing|,37013,WARRNAMBOOL,ROW,6,,
23,|Horse Racing|,37014,QUEANBEYAN,ROW,6,,
23,|Horse Racing|,37016,PORT MC'ARIE,ROW,6,,
23,|Horse Racing|,37017,TATURA,ROW,6,,
23,|Horse Racing|,37061,BALLINA,ROW,6,,
23,|Horse Racing|,37103,FONTAINBLEAU,FRA,2,,
23,|Horse Racing|,37118,ARLINGTON(SA),SA,5,,
23,|Horse Racing|,37144,DONALD,ROW,6,,
23,|Horse Racing|,37145,NOWRA,ROW,6,,
23,|Horse Racing|,37192,ARARAT,ROW,6,,
23,|Horse Racing|,37193,GRAFTON,ROW,6,,
23,|Horse Racing|,37194,z**BELMONT,US,3,,
23,|Horse Racing|,37196,BELMONT,ROW,6,,
23,|Horse Racing|,37295,COFF HARBOUR,ROW,6,,
23,|Horse Racing|,37297,KYNETON,ROW,6,,
23,|Horse Racing|,37298,WELLINGTON,ROW,6,,
23,|Horse Racing|,37300,MURRAY B'DGE,ROW,6,,
23,|Horse Racing|,37342,PORT LINCOLN,ROW,6,,
23,|Horse Racing|,37343,LISMORE,ROW,6,,
23,|Horse Racing|,37367,ZIA PARK,US,3,,
23,|Horse Racing|,37368,CALDER RACE COURSE,ROW,6,,
23,|Horse Racing|,37369,GULFSTREAM PARK WEST,US,3,,
23,|Horse Racing|,37623,CESSNOCK,ROW,6,,
23,|Horse Racing|,38093,SALE,ROW,6,,
23,|Horse Racing|,38094,MT GAMBIER,ROW,6,,
23,|Horse Racing|,38117,ORANGE,ROW,6,,
23,|Horse Racing|,38118,ROCKHAMPTON,ROW,6,,
23,|Horse Racing|,38120,KELLERBERRIN,ROW,6,,
23,|Horse Racing|,38986,MOONEE VALLEY,ROW,6,,
23,|Horse Racing|,39043,SHEPPARTON,ROW,6,,
23,|Horse Racing|,39269,KEMBLA G'NGE,ROW,6,,
23,|Horse Racing|,39663,DELTA DOWNS,US,3,,
23,|Horse Racing|,39690,FAIR GROUNDS,ROW,6,,
23,|Horse Racing|,39691,FAIR MEADOWS,US,3,,
23,|Horse Racing|,39692,INDIANA GRAND RACE COURSE,US,3,,
23,|Horse Racing|,39693,KENTUCKY DOWNS,US,3,,
23,|Horse Racing|,39694,OAKLAND PARK,ROW,6,,
23,|Horse Racing|,39719,MAHONING VALLEY,ROW,6,,
23,|Horse Racing|,39720,PORTLAND MEADOWS,US,3,,
23,|Horse Racing|,39729,CHARLES TOWN,US,3,,
23,|Horse Racing|,39731,BLOEMFONTEIN,SA,5,,
23,|Horse Racing|,39732,KIMBERLEY,ROW,6,,
23,|Horse Racing|,39733,GOSFORTH PARK,ROW,6,,
23,|Horse Racing|,39739,SHA TIN,ROW,6,,
23,|Horse Racing|,39758,MOUNT BARKER,ROW,6,,
23,|Horse Racing|,39885,PENN NATIONAL,US,3,,
23,|Horse Racing|,39886,PRESQUE ISLE DOWNS,US,3,,
23,|Horse Racing|,39905,TERANG,ROW,6,,
23,|Horse Racing|,39906,LE MANS,FRA,2,,
23,|Horse Racing|,39920,BORROWDALE,ROW,6,,
23,|Horse Racing|,39921,MILNERTON,ROW,6,,
23,|Horse Racing|,39931,ESPERANCE,ROW,6,,
23,|Horse Racing|,39932,PORNICHET ,FRA,2,,
23,|Horse Racing|,40631,TRANSVAAL,ROW,6,,
23,|Horse Racing|,40648,LOS ALAMITOS,ROW,6,,
23,|Horse Racing|,40651,DOOMBEN,ROW,6,,
23,|Horse Racing|,40655,MAHONING V',ROW,6,,
23,|Horse Racing|,40872,WANGARATTA,ROW,6,,
23,|Horse Racing|,40904,MAITLAND,ROW,6,,
23,|Horse Racing|,40906,GLOUCEST' PK,ROW,6,,
23,|Horse Racing|,40909,zCHELMSFORD,UK,1,,
23,|Horse Racing|,41023,ADANA,ROW,6,,
23,|Horse Racing|,41038,TEMORA,ROW,6,,
23,|Horse Racing|,41051,TARBES,ROW,6,,
23,|Horse Racing|,41052,CAMBRIDGE,ROW,6,,
23,|Horse Racing|,41053,BURNIE,ROW,6,,
23,|Horse Racing|,41211,SAM HOUSTON RACE PARK,US,3,,
23,|Horse Racing|,41242,DEVONPORT,ROW,6,,
23,|Horse Racing|,41287,LEETON,ROW,6,,
23,|Horse Racing|,41664,MONT DE MAR',FRA,2,,
23,|Horse Racing|,42117,LOUISIANA DOWNS,US,3,,
23,|Horse Racing|,42573,DOHA,ROW,6,,
23,|Horse Racing|,42623,B'MONT DE L',FRA,2,,
23,|Horse Racing|,42624,CAVAILLON,FRA,2,,
23,|Horse Racing|,42630,C'TLLY MIDI,FRA,2,,
23,|Horse Racing|,42631,GRAIGNES,FRA,2,,
23,|Horse Racing|,42632,LAVAL,FRA,2,,
23,|Horse Racing|,42633,LISIEUX,FRA,2,,
23,|Horse Racing|,42696,LYON-LA SOIE,FRA,2,,
23,|Horse Racing|,42698,MARSEILLEV,FRA,2,,
23,|Horse Racing|,42699,MAURE DE B',FRA,2,,
23,|Horse Racing|,42700,MESLAY DU M',FRA,2,,
23,|Horse Racing|,42703,MONT ST MIC',FRA,2,,
23,|Horse Racing|,42704,MOULINS,FRA,2,,
23,|Horse Racing|,42705,NANTES,FRA,2,,
23,|Horse Racing|,42707,PONTCHATEAU,FRA,2,,
23,|Horse Racing|,42708,REIMS,FRA,2,,
23,|Horse Racing|,42709,SABLES D'OL',FRA,2,,
23,|Horse Racing|,42710,SAINT-BRIEUC,FRA,2,,
23,|Horse Racing|,42711,SAINT-GALM',FRA,2,,
23,|Horse Racing|,42712,PORNICHET,FRA,2,,
23,|Horse Racing|,42713,BAD DOBERAN,ROW,6,,
23,|Horse Racing|,42714,BAD HARZBURG,ROW,6,,
23,|Horse Racing|,42715,BILLIGHEIM,ROW,6,,
23,|Horse Racing|,42716,BLIESKASTEL,ROW,6,,
23,|Horse Racing|,42717,CUXHAVEN,ROW,6,,
23,|Horse Racing|,42718,ERBACH,ROW,6,,
23,|Horse Racing|,42719,GELSENKIRCHN,ROW,6,,
23,|Horse Racing|,42720,GOTHA,ROW,6,,
23,|Horse Racing|,42721,HALLE,ROW,6,,
23,|Horse Racing|,42725,HASSLOCH,ROW,6,,
23,|Horse Racing|,42726,HOOKSIEL,ROW,6,,
23,|Horse Racing|,42728,KARLSRUHE,ROW,6,,
23,|Horse Racing|,42729,LEBACH,FRA,2,,
23,|Horse Racing|,42731,MANNHEIM,ROW,6,,
23,|Horse Racing|,42732,MIESAU,ROW,6,,
23,|Horse Racing|,42733,QUAKENBRUCK,ROW,6,,
23,|Horse Racing|,42734,SAARBRUCKEN,ROW,6,,
23,|Horse Racing|,42735,VERDEN,ROW,6,,
23,|Horse Racing|,42738,WARENDORF,ROW,6,,
23,|Horse Racing|,42739,ATLANTIC CTY,ROW,6,,
23,|Horse Racing|,42740,BAY MEADOWS,ROW,6,,
23,|Horse Racing|,42741,GSTREAM PK W,US,3,,
23,|Horse Racing|,42742,DOC JAMES,ROW,6,,
23,|Horse Racing|,42743,ELLIS PARK,ROW,6,,
23,|Horse Racing|,42744,EMERALD DWNS,US,3,,
23,|Horse Racing|,42745,EVANGELINE,US,3,,
23,|Horse Racing|,42746,FONNER PARK,ROW,6,,
23,|Horse Racing|,42747,GARDEN STATE,ROW,6,,
23,|Horse Racing|,42748,GOLDEN GATE,US,3,,
23,|Horse Racing|,42749,GREAT LAKES,ROW,6,,
23,|Horse Racing|,42750,HAZEL PARK,US,3,,
23,|Horse Racing|,42752,HIALEAH,ROW,6,,
23,|Horse Racing|,42753,HOLLYWOOD PK,US,3,,
23,|Horse Racing|,42754,N.CALF.FAIRY,ROW,6,,
23,|Horse Racing|,42755,OAKLAWN,ROW,6,,
23,|Horse Racing|,42756,PENN NATIONL,US,3,,
23,|Horse Racing|,42757,REMINGTON,US,3,,
23,|Horse Racing|,42800,RETAMA PARK,US,3,,
23,|Horse Racing|,42801,RIBBON DOWNS,US,3,,
23,|Horse Racing|,42802,ROCKINGHAM,ROW,6,,
23,|Horse Racing|,42803,SPORTSMAN'S,ROW,6,,
23,|Horse Racing|,42804,ADDINGTON,ROW,6,,
23,|Horse Racing|,42805,ALEXANDRA PK,ROW,6,,
23,|Horse Racing|,42806,BAIRNSDALE,ROW,6,,
23,|Horse Racing|,42807,BENALLA,ROW,6,,
23,|Horse Racing|,42808,CASINO,ROW,6,,
23,|Horse Racing|,42809,CHARLTON,ROW,6,,
23,|Horse Racing|,42810,COONABARB',ROW,6,,
23,|Horse Racing|,42811,COONAMBLE,ROW,6,,
23,|Horse Racing|,42812,COOTAMUNDRA,ROW,6,,
23,|Horse Racing|,42814,EAGLE FARM,ROW,6,,
23,|Horse Racing|,42815,ECHUCA,ROW,6,,
23,|Horse Racing|,42816,EUGOWRA,ROW,6,,
23,|Horse Racing|,42817,GAWLER,ROW,6,,
23,|Horse Racing|,42818,GUNDAGAI,ROW,6,,
23,|Horse Racing|,42819,HALIDON,ROW,6,,
23,|Horse Racing|,42820,HAMILTON AU,ROW,6,,
23,|Horse Racing|,42821,HASTINGS,ROW,6,,
23,|Horse Racing|,42822,HORSHAM,ROW,6,,
23,|Horse Racing|,42823,MARYBOROUGH,ROW,6,,
23,|Horse Racing|,42824,MOE,ROW,6,,
23,|Horse Racing|,42825,M'NEE VALLEY,ROW,6,,
23,|Horse Racing|,42826,MURTOA,ROW,6,,
23,|Horse Racing|,42827,MURWILLUMBAH,ROW,6,,
23,|Horse Racing|,42828,MUSWELLBROOK,ROW,6,,
23,|Horse Racing|,42829,NARACOORTE,ROW,6,,
23,|Horse Racing|,42830,NYAH,ROW,6,,
23,|Horse Racing|,42831,OAKBANK,ROW,6,,
23,|Horse Racing|,42833,PAKENHAM,ROW,6,,
23,|Horse Racing|,42835,PENOLA,ROW,6,,
23,|Horse Racing|,42836,PORT AUGUSTA,ROW,6,,
23,|Horse Racing|,42837,PORT HEDLAND,ROW,6,,
23,|Horse Racing|,42838,ROEBOURNE,ROW,6,,
23,|Horse Racing|,42839,ST ARNAUD,ROW,6,,
23,|Horse Racing|,42987,STAWELL,ROW,6,,
23,|Horse Racing|,42988,SUNSHINE C'T,ROW,6,,
23,|Horse Racing|,42989,VICTORIA PK,ROW,6,,
23,|Horse Racing|,42990,WAGIN,ROW,6,,
23,|Horse Racing|,42991,WARRACKNAB',ROW,6,,
23,|Horse Racing|,42992,WARRAGUL,ROW,6,,
23,|Horse Racing|,42993,WEERIBEE,ROW,6,,
23,|Horse Racing|,42995,WOODVILLE,ROW,6,,
23,|Horse Racing|,42996,YARRA VALLEY,ROW,6,,
23,|Horse Racing|,42997,HAPPY VALLEY,ROW,6,,
23,|Horse Racing|,42998,MACAU,ROW,6,,
23,|Horse Racing|,43226,OAKLAWN PARK,ROW,6,,
23,|Horse Racing|,43237,MANAWATU,ROW,6,,
23,|Horse Racing|,43307,GATTON,ROW,6,,
23,|Horse Racing|,43362,JAGERSRO,ROW,6,,
23,|Horse Racing|,43367,LION DANGER,FRA,2,,
23,|Horse Racing|,43407,TOURS,FRA,2,,
23,|Horse Racing|,43420,ALISON,ROW,6,,
23,|Horse Racing|,43421,DOS HERMANAS,ROW,6,,
23,|Horse Racing|,43422,DUBAI,UAE,4,,
23,|Horse Racing|,43423,FLORENCE,ROW,6,,
23,|Horse Racing|,43424,GARTHORPE,ROW,6,,
23,|Horse Racing|,43425,GROSSETO,ROW,6,,
23,|Horse Racing|,43426,HONG KONG,ROW,6,,
23,|Horse Racing|,43427,KINGSTON,ROW,6,,
23,|Horse Racing|,43428,KYOTO,ROW,6,,
23,|Horse Racing|,43429,LA BAULE,FRA,2,,
23,|Horse Racing|,43430,LASARTE,ROW,6,,
23,|Horse Racing|,43431,MILAN,ROW,6,,
23,|Horse Racing|,43432,NAKAYAMA,ROW,6,,
23,|Horse Racing|,43433,NAPLES,ROW,6,,
23,|Horse Racing|,43434,PISA,ROW,6,,
23,|Horse Racing|,43435,ROME,ROW,6,,
23,|Horse Racing|,43436,SALON DE PR,FRA,2,,
23,|Horse Racing|,43437,SINGAPORE,ROW,6,,
23,|Horse Racing|,43438,TURIN,ROW,6,,
23,|Horse Racing|,43439,VARESE,ROW,6,,
23,|Horse Racing|,43445,CAGNES-SUR-MER,FRA,2,,
23,|Horse Racing|,43683,OSTENDE,ROW,6,,
23,|Horse Racing|,44002,CASABLANCA,ROW,6,,
23,|Horse Racing|,44088,MERANO,ROW,6,,
23,|Horse Racing|,44116,ARMIDALE,ROW,6,,
23,|Horse Racing|,44292,HONZRATH,ROW,6,,
23,|Horse Racing|,44293,LEIPZIG,ROW,6,,
23,|Horse Racing|,44294,BEAUDESART,ROW,6,,
23,|Horse Racing|,44295,FAIRFIELD,ROW,6,,
23,|Horse Racing|,44450,AQUEDUCT.,US,3,,
23,|Horse Racing|,44451,BELMONT PARK.,US,3,,
23,|Horse Racing|,44452,FINGER LAKES.,US,3,,
23,|Horse Racing|,44453,GULFSTREAM.,US,3,,
23,|Horse Racing|,44454,LAUREL PARK.,US,3,,
23,|Horse Racing|,44455,MAHONING VALLEY.,ROW,6,,
23,|Horse Racing|,44456,TAMPA BAY.,US,3,,
23,|Horse Racing|,44457,SARATOGA.,US,3,,
23,|Horse Racing|,44458,TURF PARADISE.,US,3,,
23,|Horse Racing|,44459,WOODBINE.,US,3,,
23,|Horse Racing|,44536,CONCEPCION,ROW,6,,
23,|Horse Racing|,44699,SAM HOUSTON.,US,3,,
23,|Horse Racing|,44767,ALBUQUERQUE,US,3,,
23,|Horse Racing|,44772,ASCOT (AU),ROW,6,,
23,|Horse Racing|,44773,SAINT-MORITZ,ROW,6,,
23,|Horse Racing|,44778,ARAPAHOE,ROW,6,,
23,|Horse Racing|,44779,ASSINIBOIA,ROW,6,,
23,|Horse Racing|,44780,CANTERBURY PARK,ROW,6,,
23,|Horse Racing|,44781,MOUNTAINEER,US,3,,
23,|Horse Racing|,44782,NORTHLANDS PARK,ROW,6,,
23,|Horse Racing|,44783,RUIDOSO DOWNS,US,3,,
23,|Horse Racing|,44784,SUNRAY PARK,US,3,,
23,|Horse Racing|,44785,BANGALORE,ROW,6,,
23,|Horse Racing|,44786,HYDERABAD,ROW,6,,
23,|Horse Racing|,44787,KOLKATA,ROW,6,,
23,|Horse Racing|,44788,MUMBAI,ROW,6,,
23,|Horse Racing|,44789,PUNE,ROW,6,,
23,|Horse Racing|,44893,WILL ROGERS.,US,3,,
23,|Horse Racing|,45019,COBRAM,ROW,6,,
23,|Horse Racing|,45072,CHOLET,ROW,6,,
23,|Horse Racing|,45163,PERCY WARNER,ROW,6,,
23,|Horse Racing|,45205,PRESQUE ISLE DOWNS.,US,3,,
23,|Horse Racing|,45239,ALBUQUERQUE.,US,3,,
23,|Horse Racing|,45240,ARAPAHOE.,ROW,6,,
23,|Horse Racing|,45241,ASSINIBOIA.,ROW,6,,
23,|Horse Racing|,45242,CANTERBURY PARK.,ROW,6,,
23,|Horse Racing|,45243,ELLIS PARK.,ROW,6,,
23,|Horse Racing|,45244,EMERALD DOWNS.,US,3,,
23,|Horse Racing|,45246,EVANGELINE.,US,3,,
23,|Horse Racing|,45247,FONNER PARK.,ROW,6,,
23,|Horse Racing|,45248,HAZEL PARK.,US,3,,
23,|Horse Racing|,45249,LONE STAR.,US,3,,
23,|Horse Racing|,45250,LOS ALAMITOS.,ROW,6,,
23,|Horse Racing|,45251,MOUNTAINEER.,US,3,,
23,|Horse Racing|,45252,NORTHLANDS PARK.,ROW,6,,
23,|Horse Racing|,45253,REMINGTON PARK.,US,3,,
23,|Horse Racing|,45254,RETAMA PARK.,US,3,,
23,|Horse Racing|,45255,RUIDOSO DOWNS.,US,3,,
23,|Horse Racing|,45256,SUNRAY PARK.,ROW,6,,
23,|Horse Racing|,45441,LONE STAR,US,3,,
23,|Horse Racing|,45455,EVANGELINE DOWNS,US,3,,
23,|Horse Racing|,45460,DELAWARE PK,US,3,,
23,|Horse Racing|,45482,SASSARI,ROW,6,,
23,|Horse Racing|,45703,FLAMINGO PARK,SA,5,,
23,|Horse Racing|,45708,BRO PARK,ROW,6,,
23,|Horse Racing|,45709,SOLVALLA,ROW,6,,
23,|Horse Racing|,45793,SON PARDO,ROW,6,,
23,|Horse Racing|,45974,ABY,ROW,6,,
23,|Horse Racing|,45975,AMAL,ROW,6,,
23,|Horse Racing|,45976,DANNERO,ROW,6,,
23,|Horse Racing|,45977,AXEVALLA,ROW,6,,
23,|Horse Racing|,45978,STROMSHOLM,ROW,6,,
23,|Horse Racing|,45979,BERGSAKER,ROW,6,,
23,|Horse Racing|,45980,RATTVIK,ROW,6,,
23,|Horse Racing|,45981,FARJESTAD,ROW,6,,
23,|Horse Racing|,45982,HALMSTAD,ROW,6,,
23,|Horse Racing|,45996,KALMAR,ROW,6,,
23,|Horse Racing|,45997,ROMME,ROW,6,,
23,|Horse Racing|,45998,MANTORP,ROW,6,,
23,|Horse Racing|,46000,UMEA,ROW,6,,
23,|Horse Racing|,46001,ESKILSTUNA,ROW,6,,
23,|Horse Racing|,46002,TINGSRYD,ROW,6,,
23,|Horse Racing|,46003,VISBY,ROW,6,,
23,|Horse Racing|,46004,OREBRO,ROW,6,,
23,|Horse Racing|,46005,OSTERUND,ROW,6,,
23,|Horse Racing|,46006,GAVLE,ROW,6,,
23,|Horse Racing|,46007,GOTEBORG,ROW,6,,
23,|Horse Racing|,46042,BOLLNAS,ROW,6,,
23,|Horse Racing|,46043,BODEN,ROW,6,,
23,|Horse Racing|,46095,MONTERRICO,ROW,6,,
23,|Horse Racing|,46153,TURFWAY PARK,US,3,,
23,|Horse Racing|,46235,MYSORE,ROW,6,,
23,|Horse Racing|,46236,DELHI,ROW,6,,
23,|Horse Racing|,46237,CHENNAI,ROW,6,,
23,|Horse Racing|,46789,ARJANG,ROW,6,,
23,|Horse Racing|,46790,ARVIKA,ROW,6,,
23,|Horse Racing|,46791,HAGMYREN,ROW,6,,
23,|Horse Racing|,46792,KARLSHAMN,ROW,6,,
23,|Horse Racing|,46793,LINDESBERG,ROW,6,,
23,|Horse Racing|,46794,LYCKSELE,ROW,6,,
23,|Horse Racing|,46795,OSTERSUND,ROW,6,,
23,|Horse Racing|,46796,OVIKEN,ROW,6,,
23,|Horse Racing|,46797,SKELLEFTEA,ROW,6,,
23,|Horse Racing|,46798,SOLANGET,ROW,6,,
23,|Horse Racing|,46799,UMAKER,ROW,6,,
23,|Horse Racing|,46800,VAGGERYD,ROW,6,,
23,|Horse Racing|,46840,ADELAIDE RIVER (AUS),ROW,6,,
23,|Horse Racing|,46841,ALBANY (AUS),ROW,6,,
23,|Horse Racing|,46842,ALBURY (AUS),ROW,6,,
23,|Horse Racing|,46843,ALEXANDRA (AUS),ROW,6,,
23,|Horse Racing|,46844,ALICE SPRINGS (AUS),ROW,6,,
23,|Horse Racing|,46845,ALMADEN (AUS),ROW,6,,
23,|Horse Racing|,46846,ALPHA (AUS),ROW,6,,
23,|Horse Racing|,46847,ARAMAC (AUS),ROW,6,,
23,|Horse Racing|,46848,ARARAT (AUS),ROW,6,,
23,|Horse Racing|,46849,ARMIDALE (AUS),ROW,6,,
23,|Horse Racing|,46850,ARRILALAH (AUS),ROW,6,,
23,|Horse Racing|,46851,ASCOT (AUS),ROW,6,,
23,|Horse Racing|,46852,ASCOT PARK (NZ),ROW,6,,
23,|Horse Racing|,46853,ASHBURTON (NZ),ROW,6,,
23,|Horse Racing|,46854,AUGATHELLA (AUS),ROW,6,,
23,|Horse Racing|,46855,AVONDALE (NZ),ROW,6,,
23,|Horse Racing|,46856,AWAPUNI (NZ),ROW,6,,
23,|Horse Racing|,46857,BAIRNSDALE (AUS),ROW,6,,
23,|Horse Racing|,46858,BALAKLAVA (AUS),ROW,6,,
23,|Horse Racing|,46859,BALLARAT (AUS),ROW,6,,
23,|Horse Racing|,46860,BALLINA (AUS),ROW,6,,
23,|Horse Racing|,46861,BALNARRING (AUS),ROW,6,,
23,|Horse Racing|,46862,BANANA (AUS),ROW,6,,
23,|Horse Racing|,46863,BARROW CREEK (AUS),ROW,6,,
23,|Horse Racing|,46864,BATHURST (AUS),ROW,6,,
23,|Horse Racing|,46865,BEAUDESERT (AUS),ROW,6,,
23,|Horse Racing|,46866,BELL (AUS),ROW,6,,
23,|Horse Racing|,46867,BELMONT (AUS),ROW,6,,
23,|Horse Racing|,46868,BELTANA (AUS),ROW,6,,
23,|Horse Racing|,46869,BENALLA (AUS),ROW,6,,
23,|Horse Racing|,46870,BENDIGO (AUS),ROW,6,,
